portalFamily,portalPosition,portalLabel,duplicateLabelCount,source,observedOn,effectiveDate,candidateCatalogDestinations,exactCatalogDestination,canonicalCode,programId,status,exception
Motorized Roller,352,OXFORD-TAUPE B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p12_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Oxford (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,353,OXFORD-TAUPE-80,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,354,PALM BEACH GULL 03,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,355,PALM BEACH IRON 06,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,356,PALM BEACH L/F MELODY 09,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,357,PALM BEACH LYRIC O2,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,358,PALM BEACH MERINO 04,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,359,PALM BEACH PORPOISE 05,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,360,PALM BEACH QUARTZ O8,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,361,PALM BEACH QUILL 01,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,362,PALM BEACH SUMMER STORM 07,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,363,PALM BEACK L/F MELODY 09,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,364,PERSIS 8% 801 WHITE,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p18_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Persis Screen FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,365,PERSIS 8% 802 LINEN,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p18_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Persis Screen FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,366,PERSIS 8% 803 BLACK,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p18_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Persis Screen FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,367,PERSIS 8% 804 BROWN,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_roller,,sundance_roller_p18_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Persis Screen FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,368,PERUGIA B/O WHITE,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,369,PERUGIA WHITE 78001,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,370,PRO-OMEGA10% /SC-A1-1011 BLACK,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,371,QUILL-WHITE-118,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p10_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Quill (Sheer) FR; complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,372,RETARDANT MORELLE B/O 4 NIGHT TRAIN,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,373,RETARDANT MORELLE B/O 6500-FR,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,374,RETARDANT MORELLE B/O 6501FR,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,375,RETARDANT MORELLE B/O 6511FR,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,376,RETARDANT MORELLE B/O 6518,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,377,RETARDANT MORELLE FILTERING 2FR CREAMY,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,378,RETARDANT MORELLE FILTERING 4FR,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,379,RETARDANT MORELLE L FILTERING 1-FR,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,380,RIBBLE-BEIGE B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p10_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Ribble (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,381,RIBBLE-BEIGE-78,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,382,RIBBLE-CREAM B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p10_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Ribble (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,383,RIBBLE-CREAM-78,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
Motorized Roller,384,RIBBLE-GREY B/O-78,1,https://sundance.blindata.app,2026-09-20,2025-11-01,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",sundance_louvolite_roller,,sundance_louvolite_roller_p10_t1,source_mapped_manual_pricing_required,"Exact dealer label mapped to Ribble (Blackout); complete control, dimensional and account-price compatibility remain unresolved"
Motorized Roller,385,RIBBLE-GREY-78,1,https://sundance.blindata.app,2026-09-20,,"['sundance_roller', 'sundance_louvolite_roller', 'sundance_exterior_cable']",,,,unresolved_exception,"Exact identity/color-to-program route and current source revision, option compatibility, account terms and production save/price proof unresolved; menu label alone is not pricing authority"
