"products","file","line","kind","rule_id","source","message","expression","enclosing_function"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","939","validation helper invocation","""hard_block""","""polar.interior.fabric.railroad_length""","""The shade width exceeds the published maximum railroaded length without a seam; seam pricing is not automated.""","issue( ""hard_block"", ""polar.interior.fabric.railroad_length"", { ...POLAR_DEALER_BOOK, page: fabric.sourcePage }, { widthInches: context.widthInches, maxRailroadLengthInches: fabric.maxRailroadLengthInches, }, ""The shade width exceeds the published maximum railroaded length without a seam; seam pricing is not automated."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","963","validation helper invocation","""hard_block""","""polar.interior.lift_system.required""","""Select Manual clutch, Coulisse cordless, Zero Gravity cordless, or Motorized.""","issue( ""hard_block"", ""polar.interior.lift_system.required"", { ...POLAR_DEALER_BOOK, pages: [20, 26, 42, 43, 47, 50, 51] }, { lift_system: liftSystem || null }, ""Select Manual clutch, Coulisse cordless, Zero Gravity cordless, or Motorized."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","976","validation helper invocation","""hard_block""","""polar.interior.motorization.invalid_selection""","""A saved Interior motor/control selection is malformed and must be reselected.""","issue( ""hard_block"", ""polar.interior.motorization.invalid_selection"", source, { polar_interior_motorization_selections: context.configuration.polar_interior_motorization_selections ?? null, }, ""A saved Interior motor/control selection is malformed and must be reselected."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","998","validation helper invocation","""hard_block""","""polar.interior.motorization.unknown_selection""","""Every motor, control, power supply, cable, or accessory must be an exact priced item from the current Polar book.""","issue( ""hard_block"", ""polar.interior.motorization.unknown_selection"", source, { polar_interior_motorization_selections: motorization }, ""Every motor, control, power supply, cable, or accessory must be an exact priced item from the current Polar book."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1010","validation helper invocation","""hard_block""","""polar.interior.motor.exactly_one_required""","""A motorized Interior Roller requires exactly one published motor.""","issue( ""hard_block"", ""polar.interior.motor.exactly_one_required"", source, { lift_system: liftSystem, selectedMotorCount: motors.length }, ""A motorized Interior Roller requires exactly one published motor."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1021","validation helper invocation","""hard_block""","""polar.interior.motor.manual_conflict""","""Motor, control, power, and motor-accessory selections require the Motorized lift system.""","issue( ""hard_block"", ""polar.interior.motor.manual_conflict"", source, { lift_system: liftSystem, selectedOptionIds: selectedOptions.map((option) => option.id) }, ""Motor, control, power, and motor-accessory selections require the Motorized lift system."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1044","validation helper invocation","""hard_block""","`polar.interior.motor.${field}`","`The selected motor violates its published ${field.replaceAll(""_"", "" "")}.`","issue( ""hard_block"", `polar.interior.motor.${field}`, { ...POLAR_DEALER_BOOK, page: motor.sourcePages?.[0] ?? 42 }, { optionId: motor.id, selectedValue, boundary }, `The selected motor violates its published ${field.replaceAll(""_"", "" "")}.`, )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1063","validation helper invocation","""hard_block""","""polar.interior.motorization.technology_mismatch""","""The selected control, power, cable, or accessory is not published for this motor technology.""","issue( ""hard_block"", ""polar.interior.motorization.technology_mismatch"", { ...POLAR_DEALER_BOOK, page: selected.sourcePages?.[0] ?? 40 }, { motorTechnology: motor.technology, optionId: selected.id, compatibleTechnologies: selected.compatibleTechnologies, }, ""The selected control, power, cable, or accessory is not published for this motor technology."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1081","validation helper invocation","""hard_block""","""polar.interior.motorization.required_component""","""The selected motor requires the separately published charging extension cable.""","issue( ""hard_block"", ""polar.interior.motorization.required_component"", { ...POLAR_DEALER_BOOK, page: motor.sourcePages?.[0] ?? 50 }, { motorId: motor.id, requiredOptionId: requiredId }, ""The selected motor requires the separately published charging extension cable."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1100","validation helper invocation","""hard_block""","""polar.interior.top_treatment.multiple""","""Select no more than one published fascia, head pocket, hang strip, or cassette.""","issue( ""hard_block"", ""polar.interior.top_treatment.multiple"", { ...POLAR_DEALER_BOOK, page: 26 }, { topTreatments }, ""Select no more than one published fascia, head pocket, hang strip, or cassette."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1114","validation helper invocation","""hard_block""","""polar.interior.multi_band.component_pricing_required""","""Coupled and Duo shades require each shade/band to be dimension-priced separately before the bracket adder; this line must be reviewed manually.""","issue( ""hard_block"", ""polar.interior.multi_band.component_pricing_required"", { ...POLAR_DEALER_BOOK, page: 26 }, { complexAssemblies }, ""Coupled and Duo shades require each shade/band to be dimension-priced separately before the bracket adder; this line must be reviewed manually."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1125","validation helper invocation","""hard_block""","""polar.interior.spring_assist.included""","""Spring assist is included at 120 inches and wider; remove the separate adder.""","issue( ""hard_block"", ""polar.interior.spring_assist.included"", { ...POLAR_DEALER_BOOK, page: 26 }, { widthInches: context.widthInches, spring_assist: true }, ""Spring assist is included at 120 inches and wider; remove the separate adder."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1137","validation helper invocation","""hard_block""","""polar.interior.ral.approved_color_chart_required""","""The dealer book publishes RAL adders but states that colors outside a separate RAL Powder Coating Color Chart incur additional charges. That approved-color chart is not in the supplied source, so RAL selections require manual source verification.""","issue( ""hard_block"", ""polar.interior.ral.approved_color_chart_required"", { ...POLAR_DEALER_BOOK, page: 53 }, { ralSelections }, ""The dealer book publishes RAL adders but states that colors outside a separate RAL Powder Coating Color Chart incur additional charges. That approved-color chart is not in the supplied source, so RAL selections require manual source verification."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1154","validation helper invocation","""hard_block""","""polar.interior.lift_system.missing_adder""","""The selected cordless lift requires its exact published price adder.""","issue( ""hard_block"", ""polar.interior.lift_system.missing_adder"", { ...POLAR_DEALER_BOOK, page: 26 }, { lift_system: liftSystem, requiredSurchargeId: requiredLiftSurcharge }, ""The selected cordless lift requires its exact published price adder."", )","validatePolarInteriorConfiguration"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1186","validation helper invocation","""hard_block""","""roller.appendix.effective_date""","""The selected Roller MinMax appendix is future-dated and cannot be production-active before August 1, 2026. Use an injected preview date only in the protected test environment.""","issue( ""hard_block"", ""roller.appendix.effective_date"", { ...ROLLER_LIMITS, sheet: ""Revision Log"" }, { catalogAsOf: context.catalogAsOf }, ""The selected Roller MinMax appendix is future-dated and cannot be production-active before August 1, 2026. Use an injected preview date only in the protected test environment."", )","validateRoller"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1201","validation helper invocation","""hard_block""","""roller.fabric.unknown_identity""","""This collection and color-code identity is not active in the pinned Roller catalog.""","issue( ""hard_block"", ""roller.fabric.unknown_identity"", { ...ROLLER_LIMITS, sheet: ""Fabric Code List"" }, { fabric_collection: collection, fabric_color_code: colorCode }, ""This collection and color-code identity is not active in the pinned Roller catalog."", )","validateRoller"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1213","validation helper invocation","""hard_block""","""roller.program.fabric_mismatch""","""The selected Roller price program does not match the exact catalog fabric/color price group.""","issue( ""hard_block"", ""roller.program.fabric_mismatch"", { sourceId: fallFabric || fabric.programId === ""roller_cordless_fabric_price_group_4_pg4"" ? ""norman-retail-guide-2026-09"" : ""norman-retail-guide-2026-07"", page: fallFabric ? (fallFabric.priceGroup <= 2 ? 18 : 19) : fabric.programId === ""roller_cordless_fabric_price_group_4_pg4"" ? 19 : 14 }, { fabric_collection: collection, fabric_color_code: colorCode, selectedProgramId: context.programId, expectedProgramId: fabric.programId, }, ""The selected Roller price program does not match the exact catalog fabric/color price group."", )","validateRoller"
"citylights_aluminum|faux_wood|honeycomb|vertical_honeycomb|roller|roman|perfectsheer|smartfold|smartdrape|smartprivacy_faux|synchrony_vertical|palladian_shelf|wood_blinds|norman_shutters","src/lib/quote-v2/rules.ts","1234","validation helper invocation","""hard_block""","""roller.application.component_count""","""Coupled and T-post applications require the exact physical shade count (2, 3, or 4).""","issue( ""hard_block"", ""roller.application.component_count"", { ...ROLLER_LIMITS, sheet: ""Revision Log"" }, { roller_application: application, roller_coupling_count: coupledCount }, ""Coupled and T-post applications require the exact physical shade count (2, 3, or 4)."", )","validateRoller"
