product,field,field_label,choice_value,choice_label,source_pages,effective_date,status,exception
san_clemente_honeycomb,san_clemente_mount_fit,Mount fit,Semi Inside,Semi Inside,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_pole_36_quantity,36-inch pole quantity,0,0,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_pole_36_quantity,36-inch pole quantity,1,1,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_pole_36_quantity,36-inch pole quantity,2,2,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_pole_60_quantity,60-inch pole quantity,0,0,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_pole_60_quantity,60-inch pole quantity,1,1,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_pole_60_quantity,60-inch pole quantity,2,2,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_attachment_quantity,White attachment quantity,0,0,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_attachment_quantity,White attachment quantity,1,1,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_honeycomb,san_clemente_attachment_quantity,White attachment quantity,2,2,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_faux_wood,lift_system,Lift,Cordless,Cordless,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_faux_wood,slat_size,Slat,"2""","2""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_faux_wood,control_side,Wand,Left,Left,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_faux_wood,installation_method,Bracket mounting,Top / Back,Top / Back,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_faux_wood,installation_method,Bracket mounting,Side Only,Side Only,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_faux_wood,installation_method,Bracket mounting,Side With Top Support,Side With Top Support,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_faux_wood,san_clemente_mount_fit,Mount fit,Flush,Flush,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
san_clemente_faux_wood,san_clemente_mount_fit,Mount fit,Semi Inside,Semi Inside,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,mount_type,Mount,Inside Mount,Inside Mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,mount_type,Mount,Outside Mount,Outside Mount,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,lift_system,Control,Cordless,Cordless,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,slat_size,Slat size,"2""","2""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,slat_size,Slat size,"2.5""","2.5""",,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,control_side,Wand side,Left,Left,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,control_side,Wand side,Right,Right,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,contract_mount_fit,Mount fit,Fully Inside,Fully Inside,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
norman_contract_faux_wood,contract_mount_fit,Mount fit,Semi Inside Bracket Flush,Semi Inside Bracket Flush,,,UNRESOLVED EXCEPTION,"Choice inventoried from exported detail fields. Source, conditional visibility, authoritative validation, and production persistence are not individually certified."
