sku,title,url,variant,portalPrice,portalQuantityField,portalCasepack,portalCutdown,productIds,programIds,guideDealerNet,sourcePages,sourceEffectiveDate,observedDate,status,exception
VH58SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,58 / White,15.0,47,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,15.0,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH59SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,59 / White,15.7,726,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,15.7,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH60SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,60 / White,16.0,0,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,16.0,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH63SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,63 / White,16.52,13,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,16.52,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH64SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,64 / White,16.66,240,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,16.66,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH65SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,65 / White,105.0,3,6,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VH66SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,66 / White,16.31,229,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,16.31,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH695SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,69.5 / White,17.72,31,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,17.72,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH70SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,70 / White,16.17,113,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,16.17,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH705SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,70.5 / White,16.19,0,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,16.19,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH71SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,71 / White,16.26,72,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,16.26,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH72SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,72 / White,16.44,21,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,16.44,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH75SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,75 / White,18.6,42,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,18.6,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH76SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,76 / White,18.76,234,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,18.76,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH78SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,78 / White,17.42,790,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,17.42,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH85SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,85 / White,21.4,116,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,21.4,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH86SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,86 / White,22.32,50,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,22.32,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH94SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,94 / White,24.17,129,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,24.17,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH96SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,96 / White,24.13,121,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,24.13,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH102SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,102 / White,22.13,278,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,22.13,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH104SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,104 / White,27.45,100,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,27.45,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH110SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,110 / White,28.56,56,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,28.56,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VH118SHWH,Steel Vertical Headrail,/products/steel-vertical-headrail,118 / White,30.96,0,6,,lotus_vertical_blinds,lotus_vh_steel_headrail_stock,30.96,90,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW34WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,34 / White,20.0,3,12,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VNOW38WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,38 / White,20.0,4,6,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VNOW43WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,43 / White,21.23,1,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,21.23,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW45WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,45 / White,21.63,75,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,21.63,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW46WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,46 / White,18.95,182,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,18.95,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW47WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,47 / White,19.17,175,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,19.17,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW48WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,48 / White,19.53,128,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,19.53,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW54WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,54 / White,23.1,29,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,23.1,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW58WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,58 / White,24.28,28,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,24.28,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW585WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,58.5 / White,105.0,65,6,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VNOW60WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,60 / White,22.37,26,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,22.37,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW63WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,63 / White,23.19,0,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,23.19,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW66WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,66 / White,23.77,77,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,23.77,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW675WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,67.5 / White,26.56,65,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,26.56,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW695WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,69.5 / White,27.2,0,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,27.2,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW70WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,70 / White,24.91,117,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,24.91,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW71WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,71 / White,25.2,300,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,25.2,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW72WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,72 / White,25.3,114,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,25.3,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW75WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,75 / White,105.0,-58,6,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VNCW78WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,78 / White,105.0,-46,6,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VNOW7884SCWH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,78 X 84 / White,42.05,189,2,,lotus_vertical_blinds,lotus_vnow_complete_stock,42.05,91,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW85WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,85 / White,31.78,205,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,31.78,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW94WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,94 / White,34.58,28,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,34.58,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW102WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,102 / White,33.48,141,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,33.48,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW10484SCWH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,104 X 84 / White,105.0,2,2,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VNCW106WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,106 / White,42.09,90,6,,lotus_vertical_blinds,lotus_vncw_aluminum_center_draw_headrail_stock,42.09,93,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNCW110WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,110 / White,43.34,30,6,,lotus_vertical_blinds,lotus_vncw_aluminum_center_draw_headrail_stock,43.34,93,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW112WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,112 / White,43.87,0,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,43.87,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNCW116WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,116 / White,45.07,0,6,,lotus_vertical_blinds,lotus_vncw_aluminum_center_draw_headrail_stock,45.07,93,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW118WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,118 / White,45.67,0,6,,lotus_vertical_blinds,lotus_vnow_aluminum_one_way_headrail_stock,45.67,92,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNCW120WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,120 / White,59.32,-6,6,,lotus_vertical_blinds,lotus_vncw_aluminum_center_draw_headrail_stock,59.32,93,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNCW122WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,122 / White,59.86,35,6,,lotus_vertical_blinds,lotus_vncw_aluminum_center_draw_headrail_stock,59.86,93,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNOW124WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,124 / White,105.0,-98,6,,,,,,,2026-09-20,unresolved_exception,No exact imported stock SKU destination
VNCW126WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,126 / White,60.89,139,6,,lotus_vertical_blinds,lotus_vncw_aluminum_center_draw_headrail_stock,60.89,93,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
VNCW138WH,Aluminum Vertical Headrail,/products/aluminum-vertical-headrail,138 / White,66.29,102,6,,lotus_vertical_blinds,lotus_vncw_aluminum_center_draw_headrail_stock,66.29,93,,2026-09-20,unresolved_exception,Source price agrees; stock ordering selection and production persistence unverified
